X.YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
2024,06,10,05,45,240,1.0,MM,MM,MM,MM,MM,999.0,11.8,MM,11.0,MM,MM,MM
2024,06,10,05,30,210,1.5,MM,MM,MM,MM,MM,999.0,11.8,MM,10.9,MM,MM,MM
2024,06,10,05,15,220,1.0,MM,MM,MM,MM,MM,999.0,12.4,MM,11.2,MM,MM,MM
2024,06,10,05,00,270,1.0,MM,MM,MM,MM,MM,999.0,12.6,MM,11.5,MM,-1.0,MM
2024,06,10,04,45,240,0.5,MM,MM,MM,MM,MM,999.0,12.0,MM,10.9,MM,MM,MM
2024,06,10,04,30,230,0.5,MM,MM,MM,MM,MM,999.0,12.4,MM,11.2,MM,MM,MM
2024,06,10,04,15,220,0.5,MM,MM,MM,MM,MM,1000.0,13.1,MM,11.4,MM,MM,MM
2024,06,10,04,00,250,1.5,MM,MM,MM,MM,MM,1000.0,13.8,MM,11.7,MM,+0.0,MM
2024,06,10,03,45,260,1.0,MM,MM,MM,MM,MM,1000.0,13.9,MM,11.6,MM,MM,MM
2024,06,10,03,30,270,2.6,MM,MM,MM,MM,MM,1000.0,14.3,MM,11.7,MM,MM,MM
2024,06,10,03,15,260,2.6,MM,MM,MM,MM,MM,1000.0,14.3,MM,11.5,MM,MM,MM
2024,06,10,03,00,250,2.1,MM,MM,MM,MM,MM,1000.0,14.0,MM,11.6,MM,+1.0,MM
2024,06,10,02,45,250,1.5,MM,MM,MM,MM,MM,1000.0,14.2,MM,11.4,MM,MM,MM
2024,06,10,02,30,250,1.5,MM,MM,MM,MM,MM,1000.0,14.5,MM,11.3,MM,MM,MM
2024,06,10,02,15,250,1.5,MM,MM,MM,MM,MM,1000.0,15.0,MM,11.3,MM,MM,MM
2024,06,10,02,00,250,1.5,MM,MM,MM,MM,MM,1000.0,15.4,MM,11.3,MM,+1.0,MM
2024,06,10,01,45,250,2.1,MM,MM,MM,MM,MM,1000.0,15.9,MM,11.1,MM,MM,MM
2024,06,10,01,30,260,3.6,MM,MM,MM,MM,MM,1000.0,16.4,MM,11.4,MM,MM,MM
2024,06,10,01,15,270,2.6,MM,MM,MM,MM,MM,1000.0,16.6,MM,12.6,MM,MM,MM
2024,06,10,01,00,290,1.0,MM,MM,MM,MM,MM,1000.0,16.8,MM,12.6,MM,+2.0,MM
2024,06,10,00,45,340,1.0,MM,MM,MM,MM,MM,1000.0,16.6,MM,13.0,MM,MM,MM
2024,06,10,00,30,MM,0.0,MM,MM,MM,MM,MM,999.0,16.4,MM,13.4,MM,MM,MM
2024,06,10,00,15,310,1.0,MM,MM,MM,MM,MM,999.0,17.3,MM,13.3,MM,MM,MM
2024,06,10,00,00,230,1.0,MM,MM,MM,MM,MM,999.0,17.8,MM,13.4,MM,-0.0,MM
2024,06,09,23,45,250,1.5,MM,MM,MM,MM,MM,999.0,18.2,MM,13.0,MM,MM,MM
2024,06,09,23,30,260,2.1,MM,MM,MM,MM,MM,999.0,18.6,MM,13.1,MM,MM,MM
2024,06,09,23,15,260,2.6,MM,MM,MM,MM,MM,999.0,19.2,MM,13.3,MM,MM,MM
2024,06,09,23,00,260,2.1,MM,MM,MM,MM,MM,999.0,19.4,MM,13.7,MM,-0.0,MM
2024,06,09,22,45,260,2.6,MM,MM,MM,MM,MM,999.0,19.4,MM,14.1,MM,MM,MM
2024,06,09,22,30,270,2.6,MM,MM,MM,MM,MM,999.0,19.4,MM,14.1,MM,MM,MM
2024,06,09,22,15,260,2.1,MM,MM,MM,MM,MM,999.0,19.4,MM,13.9,MM,MM,MM
2024,06,09,22,00,250,2.6,MM,MM,MM,MM,MM,998.0,18.8,MM,13.3,MM,-1.0,MM
2024,06,09,21,45,260,2.6,MM,MM,MM,MM,MM,998.0,19.7,MM,14.0,MM,MM,MM
2024,06,09,21,30,260,2.1,MM,MM,MM,MM,MM,999.0,19.6,MM,14.3,MM,MM,MM
2024,06,09,21,15,260,2.6,MM,MM,MM,MM,MM,999.0,19.4,MM,14.1,MM,MM,MM
2024,06,09,21,00,270,2.6,MM,MM,MM,MM,MM,999.0,19.3,MM,14.2,MM,-1.0,MM
2024,06,09,20,45,270,2.6,MM,MM,MM,MM,MM,999.0,18.7,MM,14.1,MM,MM,MM
2024,06,09,20,30,280,1.0,MM,MM,MM,MM,MM,999.0,18.1,MM,13.9,MM,MM,MM
2024,06,09,20,15,270,2.1,MM,MM,MM,MM,MM,999.0,18.4,MM,14.0,MM,MM,MM
2024,06,09,20,00,270,2.1,MM,MM,MM,MM,MM,999.0,18.5,MM,14.5,MM,-2.0,MM
2024,06,09,19,45,280,2.6,MM,MM,MM,MM,MM,999.0,17.5,MM,14.1,MM,MM,MM
2024,06,09,19,30,280,2.1,MM,MM,MM,MM,MM,999.0,17.6,MM,14.4,MM,MM,MM
2024,06,09,19,15,270,2.1,MM,MM,MM,MM,MM,1000.0,16.7,MM,14.2,MM,MM,MM
2024,06,09,19,00,270,2.1,MM,MM,MM,MM,MM,999.0,17.0,MM,14.5,MM,-2.0,MM
2024,06,09,18,45,250,1.5,MM,MM,MM,MM,MM,999.0,16.2,MM,14.1,MM,MM,MM
2024,06,09,18,30,170,1.0,MM,MM,MM,MM,MM,999.0,15.4,MM,13.8,MM,MM,MM
2024,06,09,18,15,220,1.0,MM,MM,MM,MM,MM,1000.0,14.9,MM,13.6,MM,MM,MM
2024,06,09,18,00,260,1.5,MM,MM,MM,MM,MM,1000.0,14.2,MM,13.3,MM,-2.0,MM
2024,06,09,17,45,250,1.0,MM,MM,MM,MM,MM,1000.0,13.8,MM,12.7,MM,MM,MM
2024,06,09,17,30,200,0.5,MM,MM,MM,MM,MM,1000.0,13.7,MM,12.6,MM,MM,MM
2024,06,09,17,15,MM,0.0,MM,MM,MM,MM,MM,1000.0,13.5,MM,12.7,MM,MM,MM
2024,06,09,17,00,MM,0.0,MM,MM,MM,MM,MM,1001.0,13.1,MM,12.3,MM,-1.0,MM
2024,06,09,16,45,310,0.5,MM,MM,MM,MM,MM,1001.0,12.9,MM,12.1,MM,MM,MM
2024,06,09,16,30,320,1.0,MM,MM,MM,MM,MM,1001.0,12.9,MM,12.1,MM,MM,MM
2024,06,09,16,15,310,1.0,MM,MM,MM,MM,MM,1001.0,13.0,MM,12.4,MM,MM,MM
2024,06,09,16,00,300,1.0,MM,MM,MM,MM,MM,1001.0,13.1,MM,12.5,MM,-2.0,MM
2024,06,09,15,45,40,0.5,MM,MM,MM,MM,MM,1001.0,13.3,MM,12.7,MM,MM,MM
2024,06,09,15,30,10,0.5,MM,MM,MM,MM,MM,1001.0,13.1,MM,12.3,MM,MM,MM
2024,06,09,15,15,MM,0.0,MM,MM,MM,MM,MM,1002.0,13.3,MM,12.5,MM,MM,MM
2024,06,09,15,00,300,1.0,MM,MM,MM,MM,MM,1002.0,13.4,MM,12.6,MM,-2.0,MM
2024,06,09,14,45,320,0.5,MM,MM,MM,MM,MM,1002.0,13.5,MM,12.7,MM,MM,MM
2024,06,09,14,30,330,1.0,MM,MM,MM,MM,MM,1002.0,13.7,MM,12.9,MM,MM,MM
2024,06,09,14,15,290,1.0,MM,MM,MM,MM,MM,1003.0,13.8,MM,12.9,MM,MM,MM
2024,06,09,14,00,320,0.5,MM,MM,MM,MM,MM,1002.0,13.8,MM,12.9,MM,-2.0,MM
2024,06,09,13,45,260,1.5,MM,MM,MM,MM,MM,1003.0,13.9,MM,12.8,MM,MM,MM
2024,06,09,13,30,240,1.5,MM,MM,MM,MM,MM,1003.0,14.1,MM,12.8,MM,MM,MM
2024,06,09,13,15,270,2.1,MM,MM,MM,MM,MM,1003.0,14.4,MM,13.0,MM,MM,MM
2024,06,09,13,00,280,1.0,MM,MM,MM,MM,MM,1003.0,14.6,MM,12.8,MM,+0.0,MM
2024,06,09,12,45,270,2.1,MM,MM,MM,MM,MM,1003.0,14.8,MM,12.7,MM,MM,MM
2024,06,09,12,30,290,1.0,MM,MM,MM,MM,MM,1003.0,15.0,MM,12.5,MM,MM,MM
2024,06,09,12,15,320,1.0,MM,MM,MM,MM,MM,1003.0,15.2,MM,12.6,MM,MM,MM
2024,06,09,12,00,290,0.5,MM,MM,MM,MM,MM,1004.0,15.2,MM,12.7,MM,+1.0,MM
2024,06,09,11,45,250,1.0,MM,MM,MM,MM,MM,1004.0,15.4,MM,12.4,MM,MM,MM
2024,06,09,11,30,270,2.6,MM,MM,MM,MM,MM,1004.0,15.7,MM,12.3,MM,MM,MM
2024,06,09,11,15,260,2.1,MM,MM,MM,MM,MM,1004.0,15.9,MM,12.3,MM,MM,MM
2024,06,09,11,00,280,2.1,MM,MM,MM,MM,MM,1004.0,15.9,MM,12.1,MM,-0.0,MM
2024,06,09,10,45,250,1.5,MM,MM,MM,MM,MM,1003.0,15.8,MM,12.0,MM,MM,MM
2024,06,09,10,30,250,1.0,MM,MM,MM,MM,MM,1003.0,15.7,MM,11.9,MM,MM,MM
2024,06,09,10,15,230,1.0,MM,MM,MM,MM,MM,1003.0,15.7,MM,11.7,MM,MM,MM
2024,06,09,10,00,230,1.5,MM,MM,MM,MM,MM,1003.0,15.7,MM,11.7,MM,-1.0,MM
2024,06,09,09,45,230,1.0,MM,MM,MM,MM,MM,1003.0,15.7,MM,11.5,MM,MM,MM
2024,06,09,09,30,230,0.5,MM,MM,MM,MM,MM,1003.0,15.9,MM,11.7,MM,MM,MM
2024,06,09,09,15,240,1.5,MM,MM,MM,MM,MM,1003.0,16.1,MM,11.9,MM,MM,MM
2024,06,09,09,00,250,1.0,MM,MM,MM,MM,MM,1003.0,16.2,MM,11.8,MM,-2.0,MM
2024,06,09,08,45,240,1.0,MM,MM,MM,MM,MM,1004.0,16.5,MM,11.9,MM,MM,MM
2024,06,09,08,30,240,1.5,MM,MM,MM,MM,MM,1004.0,16.4,MM,12.0,MM,MM,MM
2024,06,09,08,15,230,1.0,MM,MM,MM,MM,MM,1004.0,16.4,MM,12.0,MM,MM,MM
2024,06,09,08,00,240,1.0,MM,MM,MM,MM,MM,1004.0,16.7,MM,12.1,MM,-1.0,MM
2024,06,09,07,45,250,1.0,MM,MM,MM,MM,MM,1004.0,16.8,MM,11.8,MM,MM,MM
2024,06,09,07,30,240,1.0,MM,MM,MM,MM,MM,1004.0,16.7,MM,11.9,MM,MM,MM
2024,06,09,07,15,240,1.0,MM,MM,MM,MM,MM,1004.0,16.7,MM,11.9,MM,MM,MM
2024,06,09,07,00,240,1.0,MM,MM,MM,MM,MM,1004.0,16.7,MM,11.9,MM,-1.0,MM
2024,06,09,06,45,260,2.1,MM,MM,MM,MM,MM,1005.0,17.0,MM,12.0,MM,MM,MM
2024,06,09,06,30,260,2.1,MM,MM,MM,MM,MM,1005.0,17.1,MM,12.1,MM,MM,MM
2024,06,09,06,15,260,2.6,MM,MM,MM,MM,MM,1005.0,17.1,MM,12.1,MM,MM,MM
2024,06,09,06,00,250,1.5,MM,MM,MM,MM,MM,1005.0,17.0,MM,11.8,MM,+0.0,MM
2024,06,09,05,45,250,1.5,MM,MM,MM,MM,MM,1005.0,17.0,MM,11.8,MM,MM,MM
2024,06,09,05,30,240,1.5,MM,MM,MM,MM,MM,1005.0,17.3,MM,11.9,MM,MM,MM
2024,06,09,05,15,250,2.1,MM,MM,MM,MM,MM,1005.0,17.2,MM,11.8,MM,MM,MM
2024,06,09,05,00,250,1.5,MM,MM,MM,MM,MM,1005.0,16.9,MM,11.7,MM,-1.0,MM
2024,06,09,04,45,250,1.0,MM,MM,MM,MM,MM,1005.0,17.2,MM,12.0,MM,MM,MM
2024,06,09,04,30,250,1.5,MM,MM,MM,MM,MM,1005.0,17.4,MM,11.8,MM,MM,MM
2024,06,09,04,15,250,2.1,MM,MM,MM,MM,MM,1005.0,17.5,MM,11.8,MM,MM,MM
2024,06,09,04,00,260,2.1,MM,MM,MM,MM,MM,1005.0,17.2,MM,11.8,MM,+0.0,MM
2024,06,09,03,45,250,1.5,MM,MM,MM,MM,MM,1005.0,16.9,MM,11.9,MM,MM,MM
2024,06,09,03,30,240,0.5,MM,MM,MM,MM,MM,1005.0,16.7,MM,11.7,MM,MM,MM
2024,06,09,03,15,230,0.5,MM,MM,MM,MM,MM,1005.0,17.2,MM,11.8,MM,MM,MM
2024,06,09,03,00,240,1.0,MM,MM,MM,MM,MM,1005.0,17.6,MM,11.7,MM,+1.0,MM
2024,06,09,02,45,260,2.1,MM,MM,MM,MM,MM,1005.0,17.7,MM,11.8,MM,MM,MM
2024,06,09,02,30,260,2.1,MM,MM,MM,MM,MM,1006.0,17.7,MM,11.6,MM,MM,MM
2024,06,09,02,15,260,2.1,MM,MM,MM,MM,MM,1006.0,17.9,MM,11.8,MM,MM,MM
2024,06,09,02,00,260,3.1,MM,MM,MM,MM,MM,1006.0,18.1,MM,12.0,MM,+2.0,MM
2024,06,09,01,45,260,2.6,MM,MM,MM,MM,MM,1006.0,18.2,MM,11.9,MM,MM,MM
2024,06,09,01,30,260,2.6,MM,MM,MM,MM,MM,1006.0,18.3,MM,12.2,MM,MM,MM
2024,06,09,01,15,260,3.1,MM,MM,MM,MM,MM,1006.0,18.6,MM,12.2,MM,MM,MM
2024,06,09,01,00,260,3.1,MM,MM,MM,MM,MM,1005.0,18.5,MM,12.1,MM,+1.0,MM
2024,06,09,00,45,250,2.6,MM,MM,MM,MM,MM,1005.0,18.7,MM,12.3,MM,MM,MM
2024,06,09,00,30,250,2.1,MM,MM,MM,MM,MM,1005.0,18.9,MM,12.5,MM,MM,MM
2024,06,09,00,15,250,2.1,MM,MM,MM,MM,MM,1005.0,18.9,MM,13.0,MM,MM,MM
2024,06,09,00,00,270,1.5,MM,MM,MM,MM,MM,1004.0,19.0,MM,14.6,MM,+0.0,MM
2024,06,08,23,45,260,1.0,MM,MM,MM,MM,MM,1004.0,19.5,MM,15.4,MM,MM,MM
2024,06,08,23,30,270,2.1,MM,MM,MM,MM,MM,1004.0,19.3,MM,15.4,MM,MM,MM
2024,06,08,23,15,270,2.1,MM,MM,MM,MM,MM,1004.0,19.5,MM,15.6,MM,MM,MM
2024,06,08,23,00,270,2.1,MM,MM,MM,MM,MM,1004.0,19.6,MM,15.5,MM,+1.0,MM
2024,06,08,22,45,270,2.6,MM,MM,MM,MM,MM,1004.0,19.6,MM,15.5,MM,MM,MM
2024,06,08,22,30,270,2.1,MM,MM,MM,MM,MM,1004.0,19.4,MM,15.7,MM,MM,MM
2024,06,08,22,15,270,2.1,MM,MM,MM,MM,MM,1004.0,19.1,MM,15.4,MM,MM,MM
2024,06,08,22,00,280,3.1,MM,MM,MM,MM,MM,1004.0,18.8,MM,15.7,MM,+1.0,MM
2024,06,08,21,45,280,3.1,MM,MM,MM,MM,MM,1004.0,17.9,MM,15.4,MM,MM,MM
2024,06,08,21,30,270,4.1,MM,MM,MM,MM,MM,1004.0,18.6,MM,14.6,MM,MM,MM
2024,06,08,21,15,270,4.6,MM,MM,MM,MM,MM,1004.0,20.2,MM,14.2,MM,MM,MM
2024,06,08,21,00,260,5.7,MM,MM,MM,MM,MM,1004.0,20.4,MM,14.0,MM,+1.0,MM
2024,06,08,20,45,270,5.1,MM,MM,MM,MM,MM,1004.0,20.7,MM,13.8,MM,MM,MM
2024,06,08,20,30,270,5.7,MM,MM,MM,MM,MM,1004.0,21.2,MM,14.5,MM,MM,MM
2024,06,08,20,15,270,4.6,MM,MM,MM,MM,MM,1003.0,21.0,MM,14.5,MM,MM,MM
2024,06,08,20,00,270,5.7,MM,MM,MM,MM,MM,1003.0,20.2,MM,14.2,MM,+0.0,MM
2024,06,08,19,45,270,6.7,MM,MM,MM,MM,MM,1003.0,21.3,MM,14.8,MM,MM,MM
2024,06,08,19,30,270,5.1,MM,MM,MM,MM,MM,1003.0,21.2,MM,14.7,MM,MM,MM
2024,06,08,19,15,260,4.1,MM,MM,MM,MM,MM,1003.0,20.5,MM,14.7,MM,MM,MM
2024,06,08,19,00,250,3.6,MM,MM,MM,MM,MM,1003.0,19.9,MM,15.4,MM,+0.0,MM
2024,06,08,18,45,270,4.1,MM,MM,MM,MM,MM,1003.0,18.7,MM,15.4,MM,MM,MM
2024,06,08,18,30,260,3.1,MM,MM,MM,MM,MM,1003.0,16.6,MM,14.1,MM,MM,MM
2024,06,08,18,15,280,4.1,MM,MM,MM,MM,MM,1003.0,19.7,MM,14.2,MM,MM,MM
2024,06,08,18,00,280,3.1,MM,MM,MM,MM,MM,1003.0,21.1,MM,15.1,MM,+0.0,MM
2024,06,08,17,45,270,3.6,MM,MM,MM,MM,MM,1003.0,20.5,MM,15.0,MM,MM,MM
2024,06,08,17,30,250,2.6,MM,MM,MM,MM,MM,1003.0,19.0,MM,14.3,MM,MM,MM
2024,06,08,17,15,250,3.6,MM,MM,MM,MM,MM,1003.0,19.2,MM,13.7,MM,MM,MM
2024,06,08,17,00,280,3.6,MM,MM,MM,MM,MM,1003.0,21.1,MM,13.7,MM,+0.0,MM
2024,06,08,16,45,260,4.1,MM,MM,MM,MM,MM,1003.0,21.4,MM,13.2,MM,MM,MM
2024,06,08,16,30,270,3.6,MM,MM,MM,MM,MM,1003.0,20.8,MM,12.9,MM,MM,MM
2024,06,08,16,15,270,4.1,MM,MM,MM,MM,MM,1003.0,21.3,MM,13.4,MM,MM,MM
2024,06,08,16,00,270,4.6,MM,MM,MM,MM,MM,1003.0,21.8,MM,13.3,MM,+0.0,MM
2024,06,08,15,45,270,5.1,MM,MM,MM,MM,MM,1003.0,21.4,MM,13.7,MM,MM,MM
2024,06,08,15,30,270,5.1,MM,MM,MM,MM,MM,1003.0,21.3,MM,13.4,MM,MM,MM
2024,06,08,15,15,270,4.6,MM,MM,MM,MM,MM,1003.0,20.9,MM,13.5,MM,MM,MM
2024,06,08,15,00,270,3.6,MM,MM,MM,MM,MM,1003.0,21.0,MM,13.8,MM,+0.0,MM
2024,06,08,14,45,270,4.1,MM,MM,MM,MM,MM,1003.0,20.8,MM,13.9,MM,MM,MM
2024,06,08,14,30,280,4.6,MM,MM,MM,MM,MM,1003.0,20.5,MM,13.8,MM,MM,MM
2024,06,08,14,15,270,4.1,MM,MM,MM,MM,MM,1003.0,20.1,MM,13.9,MM,MM,MM
2024,06,08,14,00,270,4.1,MM,MM,MM,MM,MM,1003.0,19.8,MM,13.8,MM,+0.0,MM
2024,06,08,13,45,270,4.1,MM,MM,MM,MM,MM,1003.0,19.7,MM,14.2,MM,MM,MM
2024,06,08,13,30,270,3.6,MM,MM,MM,MM,MM,1003.0,19.2,MM,14.1,MM,MM,MM
2024,06,08,13,15,270,4.1,MM,MM,MM,MM,MM,1003.0,18.7,MM,13.9,MM,MM,MM
2024,06,08,13,00,260,4.1,MM,MM,MM,MM,MM,1003.0,18.2,MM,13.6,MM,+1.0,MM
2024,06,08,12,45,270,4.1,MM,MM,MM,MM,MM,1003.0,17.8,MM,13.6,MM,MM,MM
2024,06,08,12,30,270,4.1,MM,MM,MM,MM,MM,1003.0,17.3,MM,13.3,MM,MM,MM
2024,06,08,12,15,270,3.6,MM,MM,MM,MM,MM,1003.0,17.0,MM,13.2,MM,MM,MM
2024,06,08,12,00,270,4.1,MM,MM,MM,MM,MM,1003.0,16.5,MM,13.1,MM,+1.0,MM
2024,06,08,11,45,270,4.1,MM,MM,MM,MM,MM,1003.0,16.1,MM,13.1,MM,MM,MM
2024,06,08,11,30,270,4.1,MM,MM,MM,MM,MM,1003.0,15.7,MM,12.9,MM,MM,MM
2024,06,08,11,15,270,3.6,MM,MM,MM,MM,MM,1003.0,15.5,MM,12.7,MM,MM,MM
2024,06,08,11,00,270,3.1,MM,MM,MM,MM,MM,1003.0,15.1,MM,12.8,MM,+2.0,MM
2024,06,08,10,45,260,2.6,MM,MM,MM,MM,MM,1003.0,14.8,MM,12.5,MM,MM,MM
2024,06,08,10,30,260,3.1,MM,MM,MM,MM,MM,1002.0,14.5,MM,12.4,MM,MM,MM
2024,06,08,10,15,260,2.6,MM,MM,MM,MM,MM,1002.0,14.3,MM,12.5,MM,MM,MM
2024,06,08,10,00,270,2.6,MM,MM,MM,MM,MM,1002.0,14.1,MM,12.5,MM,-0.0,MM
2024,06,08,09,45,270,3.1,MM,MM,MM,MM,MM,1002.0,14.0,MM,12.4,MM,MM,MM
2024,06,08,09,30,270,2.1,MM,MM,MM,MM,MM,1002.0,13.8,MM,12.4,MM,MM,MM
2024,06,08,09,15,260,2.1,MM,MM,MM,MM,MM,1002.0,13.9,MM,12.5,MM,MM,MM
2024,06,08,09,00,250,1.5,MM,MM,MM,MM,MM,1002.0,14.1,MM,12.5,MM,-0.0,MM
2024,06,08,08,45,270,2.6,MM,MM,MM,MM,MM,1002.0,14.3,MM,12.7,MM,MM,MM
2024,06,08,08,30,270,2.6,MM,MM,MM,MM,MM,1001.0,14.5,MM,12.7,MM,MM,MM
2024,06,08,08,15,270,2.6,MM,MM,MM,MM,MM,1001.0,14.7,MM,13.1,MM,MM,MM
2024,06,08,08,00,270,2.6,MM,MM,MM,MM,MM,1001.0,14.9,MM,13.3,MM,-1.0,MM
2024,06,08,07,45,270,3.1,MM,MM,MM,MM,MM,1002.0,14.9,MM,13.3,MM,MM,MM
2024,06,08,07,30,260,2.1,MM,MM,MM,MM,MM,1002.0,15.2,MM,13.6,MM,MM,MM
2024,06,08,07,15,260,2.1,MM,MM,MM,MM,MM,1002.0,15.3,MM,14.0,MM,MM,MM
2024,06,08,07,00,270,2.6,MM,MM,MM,MM,MM,1002.0,15.5,MM,14.4,MM,-1.0,MM
2024,06,08,06,45,260,2.1,MM,MM,MM,MM,MM,1002.0,15.4,MM,14.6,MM,MM,MM
2024,06,08,06,30,250,1.5,MM,MM,MM,MM,MM,1002.0,15.4,MM,14.9,MM,MM,MM
2024,06,08,06,15,250,1.5,MM,MM,MM,MM,MM,1002.0,15.5,MM,15.0,MM,MM,MM
2024,06,08,06,00,250,1.5,MM,MM,MM,MM,MM,1002.0,15.7,MM,15.4,MM,-1.0,MM
2024,06,08,05,45,250,1.5,MM,MM,MM,MM,MM,1002.0,15.6,MM,15.3,MM,MM,MM
2024,06,08,05,30,240,1.0,MM,MM,MM,MM,MM,1002.0,15.4,MM,15.1,MM,MM,MM
2024,06,08,05,15,210,0.5,MM,MM,MM,MM,MM,1002.0,15.2,MM,14.7,MM,MM,MM
2024,06,08,05,00,MM,0.0,MM,MM,MM,MM,MM,1002.0,15.2,MM,14.7,MM,-1.0,MM
2024,06,08,04,45,MM,0.0,MM,MM,MM,MM,MM,1002.0,15.3,MM,14.8,MM,MM,MM
2024,06,08,04,30,MM,0.0,MM,MM,MM,MM,MM,1003.0,15.3,MM,14.8,MM,MM,MM
2024,06,08,04,15,100,0.5,MM,MM,MM,MM,MM,1003.0,15.3,MM,14.8,MM,MM,MM
2024,06,08,04,00,MM,0.0,MM,MM,MM,MM,MM,1003.0,15.2,MM,14.7,MM,+1.0,MM
2024,06,08,03,45,MM,0.0,MM,MM,MM,MM,MM,1003.0,15.1,MM,14.6,MM,MM,MM
2024,06,08,03,30,MM,0.0,MM,MM,MM,MM,MM,1003.0,15.0,MM,14.5,MM,MM,MM
2024,06,08,03,15,MM,0.0,MM,MM,MM,MM,MM,1003.0,15.0,MM,14.5,MM,MM,MM
2024,06,08,03,00,MM,0.0,MM,MM,MM,MM,MM,1003.0,15.0,MM,14.5,MM,+1.0,MM
2024,06,08,02,45,MM,0.0,MM,MM,MM,MM,MM,1003.0,15.0,MM,14.5,MM,MM,MM
2024,06,08,02,30,MM,0.0,MM,MM,MM,MM,MM,1003.0,15.0,MM,14.5,MM,MM,MM
2024,06,08,02,15,MM,0.0,MM,MM,MM,MM,MM,1003.0,14.9,MM,14.3,MM,MM,MM
2024,06,08,02,00,MM,0.0,MM,MM,MM,MM,MM,1003.0,14.9,MM,14.3,MM,+1.0,MM
2024,06,08,01,45,MM,0.0,MM,MM,MM,MM,MM,1003.0,14.9,MM,14.1,MM,MM,MM
2024,06,08,01,30,MM,0.0,MM,MM,MM,MM,MM,1003.0,15.0,MM,14.2,MM,MM,MM
2024,06,08,01,15,MM,0.0,MM,MM,MM,MM,MM,1003.0,15.0,MM,14.2,MM,MM,MM
2024,06,08,01,00,MM,0.0,MM,MM,MM,MM,MM,1002.0,15.1,MM,14.3,MM,+1.0,MM
2024,06,08,00,45,100,1.0,MM,MM,MM,MM,MM,1002.0,15.3,MM,14.5,MM,MM,MM
2024,06,08,00,30,110,1.0,MM,MM,MM,MM,MM,1002.0,15.4,MM,14.8,MM,MM,MM
2024,06,08,00,15,100,1.0,MM,MM,MM,MM,MM,1002.0,15.5,MM,14.9,MM,MM,MM
2024,06,08,00,00,100,1.0,MM,MM,MM,MM,MM,1002.0,15.7,MM,15.1,MM,+1.0,MM
2024,06,07,23,45,110,1.0,MM,MM,MM,MM,MM,1002.0,15.8,MM,15.0,MM,MM,MM
2024,06,07,23,30,90,1.5,MM,MM,MM,MM,MM,1002.0,15.9,MM,15.1,MM,MM,MM
2024,06,07,23,15,90,2.1,MM,MM,MM,MM,MM,1002.0,16.2,MM,15.3,MM,MM,MM
2024,06,07,23,00,90,2.1,MM,MM,MM,MM,MM,1002.0,16.1,MM,15.2,MM,+1.0,MM
2024,06,07,22,45,80,2.1,MM,MM,MM,MM,MM,1002.0,16.1,MM,15.2,MM,MM,MM
2024,06,07,22,30,40,1.5,MM,MM,MM,MM,MM,1002.0,16.2,MM,15.1,MM,MM,MM
2024,06,07,22,15,60,1.5,MM,MM,MM,MM,MM,1002.0,16.5,MM,15.2,MM,MM,MM
2024,06,07,22,00,70,1.5,MM,MM,MM,MM,MM,1001.0,17.0,MM,15.5,MM,+0.0,MM
2024,06,07,21,45,100,2.1,MM,MM,MM,MM,MM,1001.0,17.6,MM,15.8,MM,MM,MM
2024,06,07,21,30,120,1.5,MM,MM,MM,MM,MM,1001.0,17.9,MM,15.9,MM,MM,MM
2024,06,07,21,15,130,1.5,MM,MM,MM,MM,MM,1001.0,17.9,MM,15.7,MM,MM,MM
2024,06,07,21,00,120,1.5,MM,MM,MM,MM,MM,1001.0,18.1,MM,15.9,MM,+0.0,MM
2024,06,07,20,45,100,1.5,MM,MM,MM,MM,MM,1001.0,18.3,MM,16.0,MM,MM,MM
2024,06,07,20,30,100,2.1,MM,MM,MM,MM,MM,1001.0,18.1,MM,15.9,MM,MM,MM
2024,06,07,20,15,120,1.5,MM,MM,MM,MM,MM,1001.0,18.8,MM,16.1,MM,MM,MM
2024,06,07,20,00,110,2.1,MM,MM,MM,MM,MM,1001.0,20.2,MM,16.7,MM,+0.0,MM
2024,06,07,19,45,110,2.1,MM,MM,MM,MM,MM,1001.0,21.2,MM,17.3,MM,MM,MM
2024,06,07,19,30,120,2.1,MM,MM,MM,MM,MM,1001.0,20.8,MM,17.1,MM,MM,MM
2024,06,07,19,15,100,2.1,MM,MM,MM,MM,MM,1001.0,21.3,MM,17.4,MM,MM,MM
2024,06,07,19,00,100,1.5,MM,MM,MM,MM,MM,1001.0,21.4,MM,17.5,MM,-1.0,MM
2024,06,07,18,45,130,2.1,MM,MM,MM,MM,MM,1001.0,20.4,MM,16.9,MM,MM,MM
2024,06,07,18,30,120,2.1,MM,MM,MM,MM,MM,1001.0,21.3,MM,17.4,MM,MM,MM
2024,06,07,18,15,120,2.1,MM,MM,MM,MM,MM,1001.0,21.5,MM,17.6,MM,MM,MM
2024,06,07,18,00,120,2.1,MM,MM,MM,MM,MM,1001.0,22.9,MM,18.1,MM,-1.0,MM
2024,06,07,17,45,130,1.5,MM,MM,MM,MM,MM,1001.0,23.6,MM,18.6,MM,MM,MM
2024,06,07,17,30,250,1.0,MM,MM,MM,MM,MM,1001.0,23.4,MM,18.0,MM,MM,MM
